date,close,volume,open,high,low
1/6/2016,104.67,9313051,104.37,104.8,103.93
1/5/2016,103.18,3500272,103.13,103.46,102.93
1/4/2016,102.89,6439673,103.13,103.67,102.485
12/31/2015,101.46,3823376,101.48,101.72,101.31
12/30/2015,101.42,3744445,101.47,101.6,101.345
12/29/2015,102.2,2831892,102.52,102.58,102.11
12/28/2015,102.27,3356133,102.48,102.5962,102.03
12/24/2015,103.05,1710153,102.82,103.05,102.77
12/23/2015,102.31,2821155,102.4,102.59,102.21
12/22/2015,102.61,4121568,103.09,103.2,102.5599
12/21/2015,103.15,6377047,102.95,103.52,102.83
12/18/2015,102.04,8343725,101.35,102.53,101.3
12/17/2015,100.5,10149760,100.92,100.99,100.2326
12/16/2015,102.75,8168838,102.59,103.2,101.66
12/15/2015,101.52,6829790,101.71,102.06,101.41
12/14/2015,101.79,5561784,102.58,102.72,101.74
12/11/2015,103.11,6791115,101.91,103.32,101.85
12/10/2015,102.55,3851909,102.51,102.825,102.34
12/9/2015,102.64,6025674,103.63,103.66,102.32
12/8/2015,102.84,3411930,103.13,103.26,102.53
12/7/2015,102.67,4383999,103.32,103.37,102.5
12/4/2015,104.02,10669830,102.74,104.21,102.65
12/3/2015,101.76,6499115,101.23,101.97,100.845
12/2/2015,100.69,10218730,101.35,101.35,100.53
12/1/2015,102.28,4644286,102.3,102.43,101.81
11/30/2015,101.92,6772388,101.53,102.38,101.52
11/27/2015,101.25,4993553,101.01,101.62,100.99
11/25/2015,102.46,2929584,102.47,102.69,102.21
11/24/2015,102.94,3479351,103.12,103.25,102.69
11/23/2015,102.26,4042217,102.48,102.75,102.16
11/20/2015,103.09,5971543,103.58,103.66,102.97
11/19/2015,103.56,5083729,103.07,104.09,103.07
11/18/2015,102.43,5041092,102.39,102.95,102.04
11/17/2015,102.34,8591833,103.38,103.3999,101.98
11/16/2015,103.71,2950049,103.98,104.03,103.515
11/13/2015,103.56,3209368,103.54,103.74,103.45
11/12/2015,103.85,6299106,103.09,104.32,103.04
11/11/2015,103.83,3523054,104.09,104.23,103.78
